"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_turnover","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","TROUSERS",8560160,"2918.539999999996","401",827,"1139","16605.68999999996","306"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M JACKETS NH","QUECHUA","OVERTROUSERS",8382416,"934.3800000000002","597",394,"441","4601.9299999999985","133"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","SWIM BOTTOM",8613039,"1070.460000000001","387",1237,"1437","6743.33999999999","471"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","T-SHIRT",8732801,"466.4400000000003","214",258,"301","2049.5800000000017","58"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SH FLEECE","QUECHUA","LONG-SLEEVED T-SHIRT",8369745,"1324.9800000000007","441",484,"562","5040.119999999994","172"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI BOTTOM",8677649,"1053.7600000000014","282",3003,"3523","8492.969999999981","1620"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8520527,"1879.0400000000006","410",756,"918","12227.849999999959","301"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","W WARM WEA HIKG","ROCKRIDER","3/4 CYCLING BIB SHORTS",8667291,"689.7900000000001","381",374,"428","5223.5099999999875","279"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","SWEATSHIRT",8615431,"6613.109999999997","1036",954,"1114","28166.950000000004","307"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","JUNIOR SKI AND","WEDZE","TIGHTS",8641745,"3368.749999999997","171",518,"694","8622.219999999983","115"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8649557,"949.5200000000007","222",606,"635","5625.19999999999","55"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMSUIT TOP",8677356,"491.59000000000026","640",336,"378","2278.099999999999","188"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L2","QUECHUA","LONGJOHNS",8646503,"1151.0700000000006","404",562,"691","5485.599999999986","250"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","SWEATSHIRT",8615142,"2313.629999999999","816",661,"1087","16836.919999999976","129"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","SHORTS",8516803,"2571.229999999998","321",4232,"5225","29226.69000000004","1494"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWGIRL","QUECHUA","FLEECE",8548789,"1144.0900000000004","415",671,"720","7184.299999999974","150"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","JACKET",8491506,"1275.4900000000002","345",440,"504","8586.559999999978","160"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","B.INT.PIST JKT","WEDZE","JACKET",8548071,"2457.6399999999994","145",365,"397","16152.64999999998","162"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOTH OCC","WEDZE","JACKET",8580866,"844.8000000000001","256",179,"198","2975.219999999997","120"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIM BOTTOM",8647895,"1045.6400000000008","1067",1560,"1806","8858.709999999977","676"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8611954,"3680.9299999999926","488",2046,"2509","18368.67999999999","977"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","LEOTARD",8664012,"1086.75","1051",301,"333","10331.559999999981","89"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","REINF CLOTHING","SOLOGNAC","TROUSERS",8589292,"12568.059999999987","687",641,"742","32320.25","266"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","LONG-SLEEVED T-SHIRT",8751819,"2402.969999999998","320",1066,"1162","10928.149999999958","215"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL JACKETS","TRIBORD","ANORAK",8675869,"1187.5700000000002","547",250,"264","4741.289999999992","92"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOM FR SK CLOTH","WEDZE","TROUSERS",8660080,"4499.639999999996","444",417,"471","22623.190000000006","288"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W JACKETS NH","QUECHUA","JACKET",8611944,"391.7800000000001","434",135,"140","1487.1200000000006","52"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT WINDBREAK","FORCLAZ","SOFT SHELL JACKET",8503242,"3359.579999999997","520",391,"421","15118.10999999997","232"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","TRACKSUIT",8572461,"1103.6300000000008","554",754,"853","5298.599999999983","204"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","LEGGIN JKT GIRL","DOMYOS","TROUSERS",8648577,"2374.0699999999983","401",2618,"3214","17895.85999999998","898"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SKI B.LAYER","WEDZE","BASE LAYER",8650947,"1994.5100000000002","160",301,"356","9562.569999999987","113"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8379841,"3073.329999999996","826",2405,"4283","30541.440000000035","227"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","RUNNING 3/4 TIGHT",8381937,"1558.4400000000012","397",774,"1073","9200.789999999968","152"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RAINY WTHR","KALENJI","RAIN JACKET",8520970,"2099.4","649",461,"516","10531.989999999967","215"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","T-SHIRT",8666028,"1019.1500000000005","265",537,"605","5503.409999999989","146"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","LONG-SLEEVED T-SHIRT",8642652,"3912.389999999998","366",804,"870","10418.049999999994","170"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","SHORTS",8668726,"615.4800000000004","459",373,"477","3988.629999999992","140"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SH FLEECE","QUECHUA","FLEECE",8526050,"2614.2599999999984","505",490,"611","15614.76999999996","160"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M JACKETS NH","QUECHUA","JACKET",8573613,"3544.029999999994","552",1410,"1725","22991.200000000015","445"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","LEGGINGS",8604263,"1588.410000000001","479",987,"1367","10578.409999999965","308"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","SNOW HIKE SOCK","QUECHUA","SOCKS",8734168,"4182.849999999993","427",1867,"2295","21644.48000000001","138"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RAINY WTHR","KALENJI","RAIN JACKET",8653460,"3843.309999999995","298",1305,"1421","18644.299999999977","551"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SNOW HIKE L3","QUECHUA","JACKET",8545301,"2199.269999999999","293",345,"379","6609.809999999987","160"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","TANK TOP",8667602,"606.3500000000003","293",381,"399","2461.3599999999997","135"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT OUTFIT","FORCLAZ","T-SHIRT",8789681,"3168.9999999999977","304",862,"920","23070.709999999985","166"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","T-SHIRT",8666365,"35.81999999999999","802",85,"113","171.13999999999996","27"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD M","TRIBAN","SHORT-SLEEVE JERSEY",8605466,"479.7600000000001","92",192,"192","2608.6899999999973","61"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","B.INT.PIST JKT","WEDZE","JACKET",8548072,"2985.489999999998","569",402,"421","15121.449999999968","166"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","GRL OC PIST JKT","WEDZE","JACKET",8605990,"5068.309999999996","585",1296,"1447","26337.21000000001","564"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL JACKETS","TRIBORD","JACKET",8576441,"2499.4999999999986","358",440,"486","15146.969999999967","183"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W PANTS/TS NH","QUECHUA","T-SHIRT",8732022,"3824.809999999994","87",2475,"2543","23188.660000000014","609"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","SPORTS BRA",8667606,"1219.3900000000003","914",489,"537","6296.849999999978","222"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TSHIRT/POLOS","SOLOGNAC","T-SHIRT",8223707,"751.0600000000006","236",332,"480","3495.6199999999963","42"
"CLOTHING","GOLF UNIVERS","GOLF","MEN GOLF TROUSE","INESIS","TROUSERS",8540514,"4342.509999999992","354",737,"923","16676.30999999995","354"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","TOP",8609032,"1104.0900000000006","603",403,"484","4097.579999999989","141"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","SHORT-SLEEVED POLO SHIRT",8325142,"806.9900000000005","398",574,"968","5341.329999999986","301"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","T-SHIRT",8610254,"831.3300000000011","275",1455,"1837","7334.989999999989","354"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","MAN BASKETBALL","TARMAK","SHORTS",8519864,"306.42000000000013","172",283,"391","973.2800000000001","79"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WARM CLOTHS","SOLOGNAC","JACKET",8664404,"4968.899999999992","1426",463,"513","15561.569999999976","169"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WINTER RD W","VAN RYSEL","JACKET",8751200,"722.79","78",264,"314","3671.9499999999957","209"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BOY'S SWIMSUITS","NABAIJI","SWIMSUIT",8731958,"373.1700000000002","168",393,"434","1590.5100000000016","84"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","SPORTS BRA",8667600,"2498.569999999997","479",882,"941","10986.599999999959","301"
"CLOTHING","FITNESS WELLNES","DANCES","DANCE ACCESS","STAREVER","TIGHTS",8608699,"929.0700000000006","270",354,"416","3176.819999999991","98"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","MOUNTAIN CLOTH","SIMOND","JACKET",8612372,"3904.309999999995","581",374,"399","14032.499999999964","149"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","UNDW SUM RD M","VAN RYSEL","BASE LAYER",8602423,"1434.560000000001","322",581,"781","6495.459999999983","124"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","TROUSERS",8666263,"490.6300000000002","1276",260,"264","2324.2199999999984","86"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","LONG-SLEEVED T-SHIRT",8750980,"1124.3700000000003","333",271,"317","3868.089999999994","90"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SNB CLTHG","QUIKSILVER","JACKET",8791277,"8399.439999999995","948",338,"351","29248.05000000001","156"
"CLOTHING","CYCLING UNIVERS","URBAN/FOLDING B","COLD WEATH APP","BTWIN","JACKET",960551,"3039.6199999999976","590",311,"318","15278.089999999971","127"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","KIPRUN","RUNNING TIGHTS",8602025,"1421.4800000000002","228",365,"416","6449.6599999999835","182"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI.CLO INT","WEDZE","DOWN JACKET",8751636,"10274.349999999991","1028",432,"459","31408.02000000002","259"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8732044,"434.71000000000015","376",275,"311","2138.64","175"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SHORTS NH","QUECHUA","SHORTS",8751519,"144.71000000000004","228",80,"90","310.43000000000006","33"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8756525,"1108.9900000000005","303",813,"918","5634.909999999986","409"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8645535,"159.68","263",120,"135","474.05000000000035","40"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","REINF RAINWEAR","SOLOGNAC","TROUSERS",8573374,"2364.5499999999993","238",150,"161","5202.019999999995","62"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","SWEAT JACKET PA","DECATHLON","TROUSERS",8612095,"903.1200000000006","949",603,"715","5422.629999999987","178"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KIPRUN","SWEATSHIRT",8647004,"2316.2499999999995","825",534,"545","11090.459999999977","189"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","WOMEN FAST HIKE","QUECHUA","JACKET",8670531,"3519.5499999999965","420",617,"683","23817.000000000022","383"
"CLOTHING","FITNESS WELLNES","DANCES","K BALLET CLOTH","STAREVER","LEOTARD",8550507,"559.6800000000002","528",143,"158","1727.0300000000007","61"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI TOP",8677658,"552.8500000000005","564",2301,"2557","5036.269999999991","1484"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","CLIMBING CLOTH","SIMOND","T-SHIRT",8610905,"419.50000000000017","280",247,"255","1458.280000000001","83"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","BRA",8643089,"2265.909999999999","132",783,"903","10805.83999999997","387"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT GIRL","DOMYOS","TRACKSUIT",8646665,"1258.5800000000006","475",928,"987","11083.549999999952","190"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","TOP",8751616,"1837.6900000000016","316",1642,"1969","11354.739999999967","543"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W PANTS/TS NH","QUECHUA","TROUSERS",8732068,"4366.999999999987","279",2540,"2793","26471.95999999998","988"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","T-SHIRT",8738272,"627.2800000000004","241",339,"344","1795.8700000000015","131"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","TANK TOP",8380675,"385.5300000000002","343",215,"225","1176.5600000000009","81"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8562639,"639.7500000000001","86",159,"173","2399.0799999999995","81"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W PANTS/TS NH","QUECHUA","T-SHIRT",8582430,"27.96","444",44,"42","216.69000000000008","11"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","LONG-SLEEVED T-SHIRT",8644802,"1577.320000000001","318",843,"1431","11934.439999999953","172"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","SHORTS",8664621,"200.06000000000003","344",547,"583","1901.820000000003","165"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8733737,"1010.7500000000005","99",480,"641","4366.549999999998","96"
