"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","RUNNING TIGHTS",8626362,"939",245,"271","4133.209999999992","92"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8731428,"937",584,"664","4665.32999999999","197"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8731397,"934",921,"1104","6419.879999999989","292"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIM BOTTOM",8615034,"932",575,"673","3246.7499999999905","347"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ATHLE CLOTH AD","KALENJI","JACKET",8607927,"928",437,"478","4857.959999999986","172"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","ZIP OFF TROUSERS",8345753,"924",315,"386","5638.5399999999845","239"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOMEN SNB CLTHG","DREAMSCAPE","JACKET",8758713,"923",335,"369","9778.369999999984","205"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W L1 SH PANT","QUECHUA","TROUSERS",8502387,"919",805,"948","23429.230000000003","368"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWBOY","QUECHUA","SOFT SHELL JACKET",8749590,"916",264,"294","4361.039999999991","98"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT PADDEDJACK","FORCLAZ","DOWN JACKET",8397276,"916",203,"217","7727.719999999984","88"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MH TS PANT","QUECHUA","LONG-SLEEVED T-SHIRT",8569507,"907",511,"551","5564.849999999981","236"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KIPRUN","SWEATSHIRT",8750026,"905",104,"112","1709.3500000000004","47"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WARM WAT SPRING","OLAIAN","SURF SHORTY WETSUIT",8553965,"904",240,"278","2167.830000000001","60"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","LEOTARD",8803454,"901",350,"507","3596.399999999994","147"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JACKET TW BOY","QUECHUA","JACKET",8676243,"899",184,"241","2078.0300000000007","44"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","HOT WTH W WEAR","FOUGANZA","BREECHES",8500988,"898",129,"146","1859.0700000000006","53"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","RAIN JACKET",8558633,"898",433,"473","7226.349999999983","106"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","T-SHIRT",8583324,"895",414,"463","1989.2300000000025","86"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR FOOT SOCKS","KIPSTA","SOCKS",8560703,"895",1030,"1267","7032.559999999986","123"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","TROUSERS",8608231,"894",370,"437","6747.749999999983","212"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8756170,"892",249,"283","1310.0400000000013","87"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN UNDERWEAR","KALENJI","SPORTS BRA",8595393,"889",1148,"1384","12454.479999999941","632"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIM SHORTS",8562887,"889",190,"230","2236.57","87"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8645702,"884",403,"468","4571.059999999983","174"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SHORTS",8547818,"880",529,"582","5617.129999999976","95"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MAN FR CLOTH SK","WEDZE","JACKET",8587414,"880",129,"138","8179.449999999995","83"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8616161,"874",324,"437","3207.8599999999924","223"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","LEGGINGS",8646699,"873",205,"228","4468.509999999989","79"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",8506283,"872",724,"1000","4430.319999999984","332"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W JACKETS NH","QUECHUA","OVERTROUSERS",8733142,"872",136,"149","1426.9900000000007","48"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR FOOT SOCKS","KIPSTA","SOCKS",8560694,"871",401,"446","2390.2599999999975","72"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8577814,"870",213,"259","2159.28","187"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","SKIRT LEGGING",8582443,"870",186,"209","4958.679999999989","77"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BOY'S SWIMSUITS","NABAIJI","SWIM SHORTS",8578825,"869",738,"866","4189.819999999983","248"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","LEGGINGS",8648563,"864",309,"389","4148.23999999999","112"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SNORKELING TOP","SUBEA","NEOPRENE TOP",8575749,"864",331,"384","4460.559999999988","137"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W PANTS/TS NH","QUECHUA","T-SHIRT",8732034,"861",189,"192","936.6600000000009","58"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","BODYPROTECTOR","FOUGANZA","BODY PROTECTOR",8172540,"859",204,"226","6046.94999999999","121"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SHORTS",8506243,"856",654,"946","5431.229999999983","169"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8614951,"853",244,"307","2746.069999999998","114"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMMING TRUNKS",8388076,"851",207,"266","775.8100000000006","147"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SNOW HIKE L3","QUECHUA","JACKET",8545278,"850",227,"246","5078.309999999991","77"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI TOP",8528628,"850",172,"197","1225.2500000000005","122"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","FULL BODY SWIMSUIT",8772639,"848",197,"244","2320.7099999999996","115"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN UNDERWEAR","KALENJI","SPORTS BRA",8595380,"846",342,"386","3207.8599999999974","170"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L2","QUECHUA","FLEECE",8492827,"845",391,"426","5588.899999999982","113"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8788458,"844",347,"405","4023.3899999999962","244"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","TOP",8732493,"843",508,"599","3512.559999999993","155"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWGIRL","QUECHUA","ZIP OFF TROUSERS",8526784,"842",272,"322","3738.079999999994","150"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8757833,"839",64,"63","200.65000000000006","28"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","LONG-SLEEVED T-SHIRT",8487923,"839",494,"590","7338.0999999999785","99"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","SHORTS",8554865,"837",598,"704","7910.909999999973","295"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WINTER RD W","TRIBAN","JACKET",962771,"837",208,"221","4402.799999999993","101"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","JUNIOR SKI AND","WEDZE","SOCKS",8759767,"837",616,"1061","4585.80999999999","141"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","T-SHIRT",8600417,"836",172,"182","2978.8799999999956","70"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM ADV SSUIT","OLAIAN","SWIMMING COSTUME",8756382,"834",290,"335","3806.6399999999935","199"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT MERINOS","FORCLAZ","BOXER SHORTS",8544730,"834",301,"398","4914.969999999988","95"
