"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8759127,"1464",743,"903","7111.799999999972","283","1453",3875,"4760","40295.96000000001","1352"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","TROUSERS",8579871,"1462",492,"610","11877.329999999969","343","1264",1677,"1995","42880.380000000034","1033"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","MOUNTAIN CLOTH","SIMOND","JACKET",8540148,"1445",159,"169","4849.159999999994","85","3900",745,"793","20146.449999999993","437"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT PADDEDJACK","FORCLAZ","DOWN JACKET",8397296,"1440",288,"317","12334.959999999972","113","4359",1264,"1380","55563.880000000085","464"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","COLD WAT WETSUI","OLAIAN","SURF WETSUIT",8552100,"1434",258,"323","11538.21999999998","145","1850",1035,"1245","48087.58000000009","499"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8615005,"1411",286,"304","4917.749999999992","79","2260",1635,"1748","25623.31","579"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8547528,"1409",503,"576","7411.969999999975","273","2490",2402,"2739","34710.90000000001","1329"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",8666208,"1407",328,"400","1023.180000000001","118","832",972,"1283","3524.3299999999963","315"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS SR","KIPSTA","TIGHTS",8619310,"1398",957,"1270","14645.229999999963","290","1237",3590,"4851","60166.860000000015","829"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORTS",8558495,"1393",2623,"3661","16822.53999999997","514","1198",14177,"20423","97234.01000000005","2891"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","TROUSERS",8758164,"1391",341,"390","12897.749999999978","165","2313",1587,"1889","58590.380000000056","924"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8611587,"1382",833,"1004","4321.339999999992","138","1772",5411,"6670","28975.930000000037","863"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","COLD WAT WETSUI","OLAIAN","SURF WETSUIT",8403240,"1373",347,"439","17233.10999999998","249","893",1015,"1222","46938.81000000004","703"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KIPRUN","SWEATSHIRT",8615431,"1352",493,"545","12019.339999999976","178","5891",2320,"2555","55796.70999999996","823"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L2","QUECHUA","FLEECE",8189216,"1348",814,"951","9961.629999999963","214","2252",3515,"4883","55097.310000000034","829"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","ARENA","SWIMMING COSTUME",8590958,"1338",351,"414","6284.979999999979","212","1689",1847,"2105","35179.75000000002","980"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","ZIP OFF TROUSERS",8669963,"1337",45,"41","584.8100000000001","22","1146",95,"99","1794.4400000000003","43"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SNB CLTHG","DREAMSCAPE","SKI TROUSERS",8640994,"1335",196,"206","8318.959999999992","102","1209",635,"634","27036.62000000001","296"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8664370,"1330",411,"469","5201.209999999985","190","2002",1599,"1820","19509.769999999957","795"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","WOM FR SK CLOTH","WEDZE","JACKET",8737953,"1317",480,"520","17908.00999999999","318","2323",1331,"1485","52289.189999999995","902"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8643332,"1314",273,"313","4779.539999999985","67","994",712,"888","14214.709999999948","158"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","TROUSERS",8758764,"1309",175,"193","3768.8199999999933","75","2618",657,"702","12596.019999999973","302"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","LEGGINGS",8735778,"1303",383,"426","4697.649999999985","191","1701",1710,"1940","20389.79999999998","920"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","TROUSERS",8608070,"1276",461,"561","11996.999999999967","261","1223",2269,"2609","60064.98","1104"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SNORKELING TOP","SUBEA","NEOPRENE TOP",8550719,"1275",480,"554","5496.979999999981","250","1583",1548,"1816","18517.009999999966","813"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8600565,"1262",615,"739","2660.0499999999993","144","2744",3983,"5090","17755.199999999986","1203"
"CLOTHING","GOLF UNIVERS","GOLF","M WARM W CLOTH","INESIS","TROUSERS",8732531,"1260",245,"276","6058.479999999985","123","1046",623,"731","16275.909999999953","321"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8402519,"1257",186,"207","1887.0900000000006","116","1658",737,"819","6614.769999999986","494"
"CLOTHING","FITNESS WELLNES","DANCES","K BALLET CLOTH","STAREVER","BRA",8490173,"1254",275,"448","2261.38","186","1219",901,"1331","7351.339999999984","465"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMSUIT TOP",8732020,"1241",538,"684","4117.829999999988","366","1960",2694,"3413","19472.009999999973","1913"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","SWIMMING COSTUME",8756262,"1232",397,"482","3523.4899999999966","331","3993",2405,"2847","21015.730000000007","1920"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","TROUSERS",8771476,"1225",400,"459","3702.5299999999943","212","623",1480,"1893","15019.979999999985","891"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIM SHORTS",8647088,"1224",751,"1023","5255.919999999976","365","391",1794,"2344","12008.969999999963","841"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8485998,"1215",933,"1113","7432.559999999978","369","1342",4195,"4953","31965.990000000005","1749"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","JERSEY",8603912,"1206",422,"470","3903.3299999999927","101","1978",1566,"1664","14167.79999999999","343"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT OUTFIT","FORCLAZ","TROUSERS",8789023,"1201",253,"313","10358.519999999988","165","1260",843,"980","34995.00000000003","480"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI BOTTOM",8731711,"1200",413,"492","2537.4599999999978","237","1640",1513,"1786","9320.669999999986","852"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN UNDERWEAR","KALENJI","BOXER SHORTS",8489345,"1197",849,"1692","9383.559999999978","246","1606",4417,"10209","60567.68999999996","1001"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","LONG-SLEEVED T-SHIRT",8316437,"1185",634,"692","14429.959999999955","187","1319",2865,"3087","66072.12000000005","798"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","OVERTROUSERS",8676280,"1177",477,"547","7776.109999999983","158","611",1791,"2106","29483.25","631"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RAIN WIN CUT RD","VAN RYSEL","JACKET",8529358,"1176",353,"401","9766.709999999975","172","2107",1292,"1441","36474.45000000003","586"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","TROUSERS",8648839,"1175",249,"294","4613.649999999992","159","753",876,"1033","18829.349999999966","468"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JACKET TW GIRL","QUECHUA","JACKET",8676237,"1173",430,"488","5638.2599999999875","114","3021",2196,"2461","27925.52000000002","612"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8641346,"1170",537,"779","4790.909999999994","70","87",2171,"3368","19993.260000000006","294"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","SHORTS",8579286,"1167",253,"295","3488.259999999995","121","613",715,"830","10065.009999999971","331"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN UNDERWEAR","KALENJI","SPORTS BRA",8522434,"1159",613,"744","5928.71999999999","416","904",1122,"1338","12106.249999999987","660"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","BASE LAYER",8587503,"1158",1182,"1550","8467.889999999992","336","1607",4160,"5864","33321.36000000004","1092"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT OUTFIT","FORCLAZ","MIDLAYER",8608667,"1148",198,"217","8798.599999999991","76","2080",963,"1054","44692.96999999997","351"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT MERINOS","FORCLAZ","LONG-SLEEVED T-SHIRT",8608653,"1147",320,"372","10196.939999999984","66","3061",1473,"1664","45826.13999999996","278"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8789332,"1146",451,"508","5161.549999999984","163","1642",2083,"2357","23056.56999999999","814"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT OUTFIT","FORCLAZ","TROUSERS",8501897,"1138",123,"144","4429.349999999995","77","2156",427,"494","17317.399999999983","234"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","TROUSERS",8549169,"1133",203,"271","2085.4100000000008","112","876",537,"679","5224.039999999988","283"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L3","QUECHUA","JACKET",8493469,"1132",675,"774","16755.809999999972","355","2198",3185,"3582","81026.73000000003","1554"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","SHORTS",8733482,"1131",988,"1184","8445.469999999974","331","1455",5384,"6815","46409.20000000001","2134"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","BASELAYER BOTTOM",8574727,"1129",543,"581","6199.659999999994","146","854",1725,"1928","18988.439999999995","568"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W PANTS/TS NH","QUECHUA","TROUSERS",8588308,"1125",1355,"1605","13626.619999999948","667","1310",6543,"7813","68160.57000000002","3168"
"CLOTHING","CYCLING UNIVERS","URBAN/FOLDING B","RAIN WEATH APP","BTWIN","OVERTROUSERS",8588098,"1120",235,"251","7123.409999999987","92","1482",1202,"1250","38436.41000000002","391"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","M SKI CLOT REG","WEDZE","JACKET",8545697,"1119",293,"331","16138.989999999976","130","2653",882,"945","42049.65000000004","409"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L3","QUECHUA","JACKET",8678203,"1115",306,"362","13867.589999999973","120","1956",1788,"2138","87836.43000000042","677"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOTH OCC","WEDZE","TROUSERS",8547082,"1111",180,"213","2659.2999999999993","143","1165",552,"647","9177.569999999985","403"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMSUIT TOP",8601799,"1110",222,"258","1670.760000000001","134","1666",834,"979","6291.239999999986","503"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT PADDEDJACK","FORCLAZ","PADDED JACKET",8573845,"1109",141,"149","2445.029999999999","51","2479",689,"719","13063.969999999981","215"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MAN FR CLOTH SK","WEDZE","JACKET",8740179,"1108",367,"413","20237.749999999996","188","1399",1076,"1186","54373.959999999985","582"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI.CLO INT","WEDZE","DOWN JACKET",8581842,"1107",208,"230","12373.969999999988","127","1145",897,"996","56029.80999999997","511"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","M COOL COLD MTB","ROCKRIDER","TROUSERS",8530118,"1101",258,"287","10238.189999999979","105","1652",697,"786","28110.03000000005","289"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","LONG-SLEEVED T-SHIRT",8394778,"1101",420,"488","4592.619999999988","150","1752",1734,"1905","18000.72999999997","606"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","CW JR WEAR","FOUGANZA","BREECHES",8365289,"1098",1059,"1244","18930.529999999988","291","2316",5184,"6040","91474.24000000005","1458"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOTH OCC","WEDZE","SKI TROUSERS",8603856,"1097",302,"363","7098.57999999999","221","1643",1134,"1312","24687.059999999994","816"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8383486,"1092",735,"873","3436.839999999993","257","1275",2839,"5236","23522.949999999993","1031"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8647856,"1091",200,"217","1129.610000000001","77","2969",1060,"1175","5938.479999999986","422"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING WEAR WIN","FOUGANZA","BREECHES",8555783,"1080",830,"1016","21232.999999999993","316","1138",2178,"2646","52062.90999999999","935"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","COLD WAT WETSUI","OLAIAN","SURF WETSUIT",8504033,"1078",211,"277","11813.709999999985","148","524",702,"819","37871.83000000008","402"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8558468,"1074",559,"780","3514.519999999989","132","1098",3086,"5516","25830.430000000004","750"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8648036,"1072",694,"788","4294.409999999991","229","1422",3055,"3475","18866.28999999998","1006"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","TROUSERS",8561651,"1071",330,"363","5197.399999999988","103","1983",2228,"2524","36681.65000000001","689"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","M SKI CLOT OCC","WEDZE","JACKET",8642198,"1071",511,"576","19591.079999999984","183","1377",1748,"2128","72630.29000000004","656"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8677765,"1069",473,"522","4015.5199999999877","174","2582",3349,"3717","28470.35000000003","1152"
"CLOTHING","CYCLING UNIVERS","URBAN/FOLDING B","RAIN WEATH APP","BTWIN","JACKET",960307,"1063",296,"312","5878.039999999984","116","2040",1524,"1662","29420.190000000017","681"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SH FLEECE","QUECHUA","FLEECE",8544168,"1061",134,"141","2709.149999999999","56","1253",570,"594","11086.529999999986","247"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","LEGGINGS",8561221,"1057",382,"482","4766.979999999996","77","2739",2340,"3099","29669.10000000002","505"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","TROPICAL TREK","FORCLAZ","TROUSERS",8611268,"1053",371,"461","10237.439999999968","204","2464",1306,"1606","38476.38000000003","642"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","BREECHES",8405489,"1051",384,"428","6256.869999999978","113","1986",2279,"2542","38320.829999999994","625"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8403266,"1050",668,"828","6594.499999999983","278","1309",3248,"4310","34737.70999999998","1406"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MEN SNB CLTHG","DREAMSCAPE","JACKET",8758709,"1049",229,"222","7858.689999999992","91","1002",633,"667","21716.379999999986","305"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","LONG-SLEEVED T-SHIRT",8520232,"1048",535,"703","4575.189999999987","121","1712",2196,"3046","19200.869999999995","631"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","ZIP OFF TROUSERS",8605945,"1047",305,"363","8768.19999999998","183","1255",1533,"1753","40011.610000000044","914"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8677368,"1043",237,"280","3718.749999999994","155","1190",1273,"1464","19343.53999999998","818"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M L1 SH PANT","QUECHUA","TROUSERS",8492990,"1037",193,"233","4184.899999999991","123","1123",492,"548","11299.039999999968","252"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","CAMO CLOTH D/W","SOLOGNAC","TROUSERS",8284152,"1037",315,"371","4147.469999999989","118","1223",1198,"1465","16814.589999999964","423"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8732993,"1035",261,"298","4154.52999999999","151","1340",1250,"1470","17951.689999999955","839"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","FLEECE",8281243,"1030",460,"517","5066.159999999985","133","2605",1652,"3018","33860.740000000005","437"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MH TS PANT","QUECHUA","ZIP OFF TROUSERS",8493692,"1029",747,"897","14061.719999999965","569","1561",3549,"4191","69333.54000000005","2543"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","W RIDING WEAR","FOUGANZA","BREECHES",8580556,"1024",333,"400","9992.489999999969","149","1323",1259,"1462","39290.15000000003","473"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8603057,"1022",370,"468","1971.180000000002","186","2138",2071,"2644","12029.78999999996","923"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMSUIT TOP",8731494,"1020",230,"265","1388.6100000000008","126","1220",864,"985","4535.459999999992","531"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","SPORTS BRA",8654786,"1019",408,"516","4721.649999999981","181","1204",1773,"2137","19504.319999999967","768"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SILENT CLOTHING","SOLOGNAC","TROUSERS",8560075,"1018",281,"309","17923.11999999998","120","1632",727,"800","44515.39000000002","338"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","LEGGINGS",8394836,"1017",442,"543","5390.739999999985","115","1376",1878,"2267","21967.600000000002","523"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT BOY","DOMYOS","TRACKSUIT",8640183,"1011",332,"363","4737.5599999999895","119","3326",2158,"2519","33747.520000000004","771"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8759712,"1011",743,"1252","7751.909999999987","138","1801",2700,"4709","29817.340000000015","442"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","LONG-SLEEVED T-SHIRT",8573881,"1011",716,"769","17239.059999999954","175","1514",3063,"3276","72385.15999999997","789"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W BRA","DOMYOS","BRA",8643064,"1008",325,"366","4712.279999999988","194","585",858,"1009","13737.009999999946","510"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8646177,"1006",406,"468","5163.989999999985","167","1793",2011,"2328","25787.07999999996","833"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT MERINOS","FORCLAZ","LONG-SLEEVED T-SHIRT",8670570,"1006",623,"687","23574.79","166","1826",2486,"2860","100105.66000000003","655"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L3","QUECHUA","OVERTROUSERS",8545325,"1002",345,"390","10127.939999999979","184","1100",1482,"1707","40801.700000000026","877"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TROUSERS/SHIRT","SOLOGNAC","TROUSERS",8602527,"998",166,"176","6898.849999999989","61","2307",681,"714","29795.030000000028","217"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","JACKET",8750512,"998",171,"195","2669.2299999999977","118","1189",869,"980","13686.209999999988","600"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L3","QUECHUA","JACKET",8595740,"998",343,"378","14707.919999999984","169","470",2180,"2455","100995.74000000005","1027"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8512180,"992",208,"235","1374.4500000000003","180","1210",995,"1167","7896.839999999974","851"
